id,status,contract,completed,notcompleted,name,INN,SB,government
2612803941,0,7,3,4,"общество с ограниченной ответственностью медаспект",7729652649,1,0
2612803942,0,1,0,1,"общество с ограниченной ответственностью ремстройпроект бис",7701009043,1,0
2612803943,0,1,0,1,"ооо домстройск",9729082632,0,0
2612803945,0,1,0,1,"общество с ограниченной ответственностью альянс",7720439838,1,0
2612803946,0,7,3,4,"общество с ограниченной ответственностью мибтехнологии",9729261720,1,0
2612803947,0,5,2,3,"общество с ограниченной ответственностью форте и пиано",7702718130,1,0
2612803948,0,1,0,1,"ооо бизнес рус",5404046419,0,0
2612803950,0,1,0,1,"общество с ограниченной ответственностью бетатехнологии",7716640854,0,0
2612803951,0,5,2,4,"общество с ограниченной ответственностью сонатек",5027153451,1,0
2612803954,0,10,3,7,"общество с ограниченной ответственностью инженерсервис",2320154613,1,0
2612803955,0,1,0,1,"общество с ограниченной ответственностью группа компаний окс",7727309404,0,0
2612803957,0,10,3,7,"общество с ограниченной ответственностью каспер",7107108200,0,0
2612803959,0,1,0,1,"общество с ограниченной ответственностью абмоторс",7733299842,0,0
2612803961,0,1,0,1,"общество с ограниченной ответственностью фоксмун",5042114009,1,0
2612803962,0,1,0,1,"общество с ограниченной ответственностью торгсити",7704413092,1,0
2612803965,0,7,3,4,"общество с ограниченной ответственностью фит",7719763861,1,0
2612803966,0,5,2,3,"общество с ограниченной ответственностью сочимонолит",2319042048,1,0
2612803967,0,10,3,7,"общество с ограниченной ответственностью геокадастр",5024093405,1,0
2612803968,0,5,2,3,"общество с ограниченной ответственностью джем",7704739506,1,0
2612803969,0,1,0,1,"общество с ограниченной ответственностью пос фактори",7720802321,1,0
2612803970,0,1,0,1,"общество с ограниченной ответственностью ооо стигрвагрем",7713197722,1,0
2612803971,0,5,2,3,"общество с ограниченной ответственностью стройхолдинг",9701098978,1,0
2612803973,0,10,3,7,"общество с ограниченной ответственностью транснаб",7715890241,1,0
2612803974,0,1,0,1,"общество с ограниченной ответственностью компания партнр",7722700607,0,0
2612803977,0,1,0,1,"общество с ограниченной ответственностью полярис",7729461997,1,0
2612803983,0,1,0,1,"общества с ограниченной ответственностью бтс груп",7814089353,1,0
2612803984,0,5,2,4,"товарищество собственников жилья крылатские холмы, 28",7731603871,0,0
2612803987,0,5,2,3,"общество с ограниченной ответственностью мегалайнинжиниринг",7736509745,1,0
2612803990,0,7,3,4,"общество с ограниченной ответственностью проформсм",7701710971,1,0
2612803993,0,10,3,7,"ооо снэ",9701094500,1,0
2612803996,1,53,53,0,"ооо лигал сервис",7722614108,1,0
2612804001,1,2,2,0,"общество с ограниченной ответственностью пожарноспасательная компания",7728714395,1,0
2612804002,1,2,2,0,"некоммерческое партнерство международный театральный фестиваль им. а.п. чехова",7703371227,0,0
2612804004,1,36,36,0,"общество с ограниченной ответственностью проммаш тест инжиниринг",7710909058,1,0
2612804009,1,16,16,0,"общество с ограниченной ответственностью рск",7725471440,0,0
2612804010,1,40,40,0,"ооо неторн",7715255320,1,0
2612804012,1,45,45,0,"общество с ограниченной ответственностью интеллектуальное видеонаблюдение",3702097278,1,0
2612804014,1,65,61,3,"ооо офисная канцелярия",9723052896,1,0
2612804015,1,37,37,0,"общество с ограниченной ответственностьюалтсервис",7703368425,0,0
2612804017,1,45,45,0,"общество с ограниченной ответственностью торговый дом спецтехснаб",1835077051,1,0
2612804018,1,68,65,3,"общество с ограниченной ответственностью тракмастер 42",9729061590,1,0
2612804019,1,7,6,1,"общество с ограниченной ответственностью фуд мувинг",9729116602,0,0
2612804020,1,19,19,0,"общество с ограниченной отвественностью счастливый ребенок",7728896804,0,0
2612804024,1,21,21,0,"общество с ограниченной ответственностью пожарнотехническая безопасность",7719811554,1,0
2612804025,1,20,20,0,"общество с ограниченной ответственностью энергомотор",7721739270,1,0
2612804026,1,27,27,0,"общество с ограниченной ответственностью ай ти сервис лаб",7723663740,1,0
2612804028,1,30,30,0,"общество с ограниченной ответственностью рубеж",7725679209,1,0
2612804029,1,27,27,0,"общество с ограниченной ответственностью рпк системы",7727386092,1,0
2612804030,1,45,45,0,"общество с ограниченной ответственностью центр дезуслуг",7714415028,0,0
2612804031,1,61,58,3,"ооо ксервис",7727389030,1,0
2612804032,1,20,20,0,"общество с ограниченной ответственностью брентон клуб",7719738840,1,0
2612804033,1,27,27,0,"общество с ограниченной ответственностью итеро",7453174992,1,0
2612804035,1,63,60,3,"общества с ограниченной ответственностью студия мохин дизайн",7706226926,1,0
2612804037,1,21,21,0,"общество с ограниченной ответственностью центр спорт",6321282774,1,0
2612804044,1,48,48,0,"общество с ограниченной ответственностью артуэй",7709909021,0,0
2612804047,1,51,51,0,"общество с ограниченной ответственностью технофорум телекоммуникации",7736250348,1,0
2612804049,1,39,39,0,"общество с ограниченной ответственностью управляющая компания альфа",9705063398,0,0
2612804054,1,4,4,0,"общество с ограниченной ответственностью ирбис",6164296090,1,0
2612804055,1,6,6,0,"общество с ограниченной ответственностью центр восстановительной медицины и реабилитации гармония",5032138466,0,0
2612804058,1,47,47,0,"общество с ограниченной ответственностью красная армия",7706293626,1,0
2612804059,1,43,43,0,"общество с ограниченной ответственностью стафф текс+",9723050754,1,0
2612804060,1,61,58,3,"общество с ограниченной ответственностью эпсилон",7720793236,1,0
2612804061,1,55,55,0,"общество с ограниченной ответственностью тссервис",7722636616,0,0
2612804064,1,15,15,0,"общество с ограниченной ответственностью русский монолит",7707631099,0,0
2612804065,1,24,24,0,"общество с ограниченной ответственностью альянс",7719838901,0,0
2612804066,1,44,44,0,"общество с ограниченной ответственностью бетафарм",5050106788,1,0
2612804070,1,61,58,3,"ооо технология осв",7730706970,0,0
2612804071,1,20,20,0,"общество с ограниченной ответственностью энергосервис спб",7842511489,0,0
2612804073,1,31,31,0,"ооо вдгбитс",7718972559,1,0
2612804077,1,29,29,0,"общество с ограниченной ответственностью институт новых информационных технологий",7743810488,1,0
2612804078,1,18,18,0,"бюджетное учреждение дополнительного профессионального образования омской области центр повышения квалификации работников здравоохранения",5502017649,0,1
2612804080,1,55,55,0,"общество с ограниченной ответственностью профзащита-к",7708332422,1,0
2612804084,1,27,27,0,"общество с ограниченной ответственностью частная охранная организация восток",7722848515,1,0
2612804085,1,53,53,0,"общество с ограниченной ответственностью пауэр лифт",7727334947,0,0
2612804087,1,15,15,0,"ооо продресурс",6726024010,1,0
2612804088,1,29,29,0,"общество с ограниченной ответственностью формула",7805650300,1,0
2612804090,1,45,45,0,"частное учреждение дополнительного профессионального образования учебнотехнический центр содействие",5610097507,0,0
2612804091,1,68,65,3,"общество с ограниченной ответственностью бизнес успех",7714878869,0,0
2612804093,1,9,9,0,"общество с ограниченной ответственностью приток",7721586112,1,0
2612804094,1,62,59,3,"ассоциация деятелей искусства и культуры творческое объединение новые передвижники",9710004711,0,0
2612804095,1,68,65,3,"общество с ограниченной ответственностью лидер",9718082091,1,0
2612804097,1,60,57,3,"общество с ограниченной ответственностью 1001 стеллаж",5009103553,1,0
2612804098,1,14,14,0,"ооо фотобукиваново",3702630993,1,0
2612804101,1,70,67,3,"общество с ограниченной ответственностью фабрика",6949014223,1,0
2612804102,1,10,10,0,"общество с ограниченной ответственностью апрельтекс",3702594047,1,0
2612804103,1,23,23,0,"общества с ограниченной ответственностью солвент",5044083941,1,0
2612804106,1,32,32,0,"общество с ограниченной ответственностью социальнореабилитационное предприятие содействие вои",7810559199,1,0
2612804107,1,48,48,0,"общество с ограниченной ответственностью проектсервис",9701054554,1,0
2612804108,1,10,10,0,"общество с ограниченной ответственностью архивпрофи",7729545132,1,0
2612804111,1,33,33,0,"общество с ограниченной ответственностью сономедикал",7716914093,1,0
2612804112,1,14,14,0,"общество с ограниченной ответственностью нью стар стерилизейшн",7731462162,1,0
2612804114,1,60,57,3,"общество с ограниченной ответственностью научнотехническое объединение бионова",7714028205,1,0
2612804115,1,53,53,0,"общество с ограниченной ответственностью альфастройсити",7716902725,1,0
2612804116,1,64,61,3,"частное учреждение дополнительного профессионального образования международная академия бизнеса",7705096544,0,0
2612804117,1,17,17,0,"акционерное общество терра аури",7706715003,1,0
2612804118,1,26,26,0,"общество с ограниченной ответственностью арчстрой",7728434944,1,0
2612804120,1,57,57,0,"общество с ограниченной ответственностью автотрейд",7715488445,0,0
2612804127,1,13,13,0,"общество с ограниченной ответственностью экоконтинент",7708315272,1,0
2612804128,1,65,61,3,"общество с ограниченной ответственностью центр охраны труда кедр",4217090487,1,0
2612804130,1,25,25,0,"общество с ограниченной ответственностью фенскоман",7713553160,1,0
2612804131,1,39,39,0,"общество с ограниченной ответственностью альянс экспресс",7717736213,1,0
2612804132,1,11,11,0,"общества с ограниченной ответственностью спецмонтаж",7720375278,1,0
2612804133,1,2,2,0,"общество с ограниченной ответственностью фуд сервис",6027177856,1,0
2612804134,1,54,54,0,"общество с ограниченной ответственностью научнопроизводственный центр новатранс",6659188267,1,0
2612804135,1,46,46,0,"общество с ограниченной ответственностью нпк медиана",7729756165,1,0
2612804140,1,16,16,0,"ооо оптсити",9715317235,0,0
2612804141,1,22,22,0,"общество с ограниченной ответственностью креатив продакшн",7709878655,1,0
2612804142,1,29,29,0,"общество с ограниченной ответственностью цитадель",5752070042,1,0
2612804143,1,62,59,3,"общество с ограниченной ответственностью галенмед",7705869949,1,0
2612804146,1,20,20,0,"общество с ограниченной ответственностью ракурсс",7714714331,1,0
2612804147,1,2,2,0,"общество с ограниченной ответственностью пожсервис",7733759440,1,0
2612804148,1,54,54,0,"общество с ограниченной ответственностью храпуновский инструментальный завод",7723908527,1,0
2612804149,1,4,4,0,"общество с ограниченной ответственностью ротэрисс",7733861388,0,0
2612804150,1,4,3,1,"общество с ограниченной ответственностьюсмитдизайн",5024110114,1,0
2612804153,1,22,22,0,"общество с ограниченной ответственностью строительная индустрия",1215120187,1,0
2612804154,1,38,38,0,"общество с ограниченной ответственностью пк промоушен",7714995153,1,0
2612804156,1,22,22,0,"акционерное общество москапремонт",7719592736,0,0
2612804159,1,63,60,3,"общество с ограниченной ответственностью вистлан",7736542220,0,0
2612804161,1,20,20,0,"общество с ограниченной ответственностью умное время",7725839491,1,0
2612804162,1,56,56,0,"общество с ограниченной ответственностью сельскохозяйственное предприятие корни",7123027750,1,0
2612804163,1,28,28,0,"общество с ограниченной ответственностью датадом",7722398513,1,0
2612804164,1,49,49,0,"общество с ограниченной ответственностью видеозвук",7716856885,1,0
2612804165,1,1,1,0,"общество с ограниченной ответственностью автоплюс",5017100436,1,0
2612804166,1,43,43,0,"общество с ограниченной ответственностью центр инженерных систем интеграция",7719675630,0,0
2612804168,1,70,67,3,"общество с ограниченной ответственностью стройспецгрупп",7731433203,1,0
2612804170,1,11,11,0,"общество с ограниченной ответственностью волгаклининг",2130182309,0,0
2612804171,1,37,37,0,"общество с ограниченной ответственностью глобалпроф",7717502053,1,0
2612804172,1,67,64,3,"автономная некоммерческая организация досуговый центр юна",7713428401,0,0
2612804173,1,21,21,0,"общество с ограниченной ответственностью полюс",7722315250,0,0
2612804177,1,54,54,0,"общество с ограниченной ответственностью эд опус",9715274817,1,0
2612804178,1,40,40,0,"ооо ирландстрой",7704696958,1,0
2612804179,1,54,54,0,"общество с ограниченной ответственностью лера",7720290190,1,0
2612804182,1,31,31,0,"общество с ограниченной ответственностью дезальянс",7743222542,1,0
2612804183,1,58,55,3,"общество с ограниченной ответственностью торговостроительная компания артель",7729462750,1,0
2612804184,1,48,48,0,"общество с ограниченной ответственностью престиж кар детейлинг",7722408955,0,0
2612804187,1,51,51,0,"общество с ограниченной ответственностью медицинская техника и сервис",7707752015,1,0
2612804189,1,52,52,0,"общество с ограниченной ответственностью мосдорсервис",7720794060,1,0
2612804190,1,32,32,0,"общество с ограниченной ответственностью аскоофис",7720394457,0,0
2612804192,1,26,26,0,"общество с ограниченной ответственностью геотроник",7718752602,1,0
2612804193,1,48,48,0,"общество с ограниченной ответственностью коен и бейс",7722557058,1,0
2612804195,1,42,42,0,"общество с ограниченной ответственностью минимедиа раша",7730620200,0,0
2612804196,1,55,55,0,"общество с ограниченной ответственностью анжерин",7714995516,0,0
2612804197,1,19,19,0,"федеральное государственное унитарное предприятие ордена трудового красного знамени научноисследовательский институт радио",7709025230,0,1
2612804198,1,39,39,0,"общество с ограниченной ответственностью ландшафт сервис групп",7724811790,0,0
2612804199,1,37,37,0,"общества с ограниченной ответственностью кверт",7718797346,1,0
2612804200,1,52,52,0,"общество с ограниченной ответственностью квадро климат",7714299702,1,0
2612804201,1,47,47,0,"общество с ограниченной ответственностью промтех",7722386772,1,0
2612804202,1,69,66,3,"общество с ограниченной ответственностью профработа",7709770330,1,0
2612804203,1,63,60,3,"общество с ограниченной ответственностью центр кадастровых услуг",7704454518,0,0
2612804206,1,42,42,0,"общество с ограниченной ответственностью фенекс медиа групп",7730664889,1,0
2612804208,1,16,16,0,"общество с ограниченной ответственностью комплексные стратегические решения",1655377560,0,0
2612804209,1,11,11,0,"региональная детскомолодежная общественная организация спортивный клуб альфабудо",7721272860,0,0
2612804210,1,8,8,0,"общество с ограниченной ответственностью эмлаб",5036093343,1,0
2612804212,1,31,31,0,"общество с ограниченной ответственностью восточная строительная компания",3307022585,1,0
2612804213,1,68,65,3,"общество с ограниченной ответственностью твидем",7734675000,1,0
2612804214,1,66,63,3,"общество с ограниченной ответственностью инженерный центр инжтехлифт",6317053387,1,0
2612804215,1,68,65,3,"общество с ограниченной ответственностью панимпэкс",7722693773,1,0
2612804216,1,67,64,3,"общество с ограниченной ответственностью твстрой",7715711904,1,0
2612804217,1,21,21,0,"межтерриториальная коллегия адвокатов клишин и партнеры г. москва",7701341019,0,0
2612804222,1,5,5,0,"общество с ограниченной ответственностью хотелстартап",7714949661,1,0
2612804225,1,38,38,0,"общество с ограниченной ответственностью клининг групп",7731483571,1,0
2612804226,1,68,65,3,"общество с ограниченной ответственностью пранаэко",9710030790,1,0
2612804227,1,43,43,0,"общество с ограниченной ответственностью троицкий торговый дом",7751007115,1,0
2612804231,1,55,55,0,"общество с ограниченной ответственностью миллениумстрой",7743216154,1,0
2612804232,1,11,11,0,"общество с ограниченной ответственностью рускейр",9718107892,1,0
2612804233,1,55,55,0,"общество с ограниченной ответственностью вкус латте",7708806425,1,0
2612804234,1,16,16,0,"общество с ограниченной ответственностью типография нова паблиш",9705060904,1,0
2612804235,1,46,46,0,"общество с ограниченной ответственностью тепловодоконтроль",7718983060,1,0
2612804236,1,4,3,1,"общество с ограниченной ответственностью группа компаний монолиткоммерц",9718084229,1,0
2612804238,1,41,41,0,"общество с ограниченной ответственностью арв трейдинг",7719456035,1,0
2612804239,1,26,26,0,"некоммерческая организация фонд развития центра разработки и коммерциализации новых технологий",7701058410,0,0
2612804242,1,61,58,3,"общество с ограниченной ответственностью тд грос",6684018646,1,0
2612804243,1,15,15,0,"общество с ограниченной ответственностью пермиловские воды",2901136716,1,0
2612804246,1,62,59,3,"общество с ограниченной ответственностью индуксистемы",7725493691,0,0
2612804249,1,11,11,0,"общество с ограниченной ответственностью роскошь в камне",7705555220,1,0
2612804251,1,17,17,0,"общество с ограниченной ответственностью виконт",7715793590,1,0
2612804255,1,42,42,0,"общество с ограниченной ответственностью энтвурф",7814665670,1,0
2612804256,1,57,57,0,"общество с ограниченной ответственностью паритет строй",7839062610,0,0
2612804258,1,50,50,0,"акционерное общество страховое общество газовой промышленности",7736035485,0,0
2612804261,1,59,56,3,"общество с ограниченной ответственностью нейрогрупп",7734397930,1,0
2612804263,1,60,57,3,"общество с ограниченной ответственностью м.в.ф.",7734569354,1,0
2612804264,1,49,49,0,"ооо гранд",7727851536,1,0
2612804267,1,62,59,3,"общество с ограниченной ответственностью ремторгсервис",9729057957,1,0
2612804268,1,61,58,3,"общество с ограниченной ответственностью крон",7704351625,1,0
2612804275,1,45,45,0,"общество с ограниченной ответственностью чистая сила",7728636757,0,0
2612804277,1,70,67,3,"общество с ограниченной ответственностью альпакорд",9715315693,1,0
2612804280,1,25,25,0,"общество с ограниченной ответственностью мрсоюз",7733855063,0,0
2612804285,1,36,36,0,"общество с ограниченной ответственностью айти тема",7713460469,1,0
2612804287,1,36,36,0,"общество с ограниченной ответственностью лаборатория икт",7722696982,1,0
2612804289,1,64,61,3,"общество с ограниченной ответственностью кб нитар",7715886083,1,0
2612804291,1,31,31,0,"общество с ограниченной ответственностью триада эксперт",5045042497,1,0
2612804293,1,9,9,0,"общество с ограниченной ответственностью родонит",7743232491,1,0
2612804298,1,37,37,0,"ассоциация испытательный центр висти",7713429740,0,0
2612804299,1,43,43,0,"общество с ограниченной ответственностью сервис миллениум",7702719977,1,0
2612804300,1,43,43,0,"общество с ограниченной ответственностью софт билдинг",7839399170,1,0
2612804303,1,39,39,0,"общества с ограниченной ответственностью санрум",5003074320,0,0
2612804304,1,2,2,0,"общество с ограниченной ответственностью экоэнерго",6164014050,1,0
2612804310,1,53,53,0,"общество с ограниченной ответственностью гербера",6950168965,1,0
2612804312,1,32,32,0,"общество с ограниченной ответственностью фармацевтическая компания триумф",6671439855,1,0
2612804313,1,9,9,0,"общество с ограниченной ответственностью прайм экспресс",7734406350,1,0
2612804314,1,31,31,0,"общество с ограниченной ответственностью бюро переводов пфл",9705114109,1,0
2612804315,1,44,44,0,"общество с ограниченной ответственностью атрсервис",7733700905,1,0
2612804316,1,6,6,0,"общество с ограниченной ответственностью дельта кидс",7715780947,0,0
2612804320,1,8,8,0,"акционерное общество стафф стандарт",9718101989,0,0
2612804321,1,17,17,0,"общества с ограниченной ответственностью жилсервис фон",7743845554,1,0
2612804324,1,52,52,0,"общество с ограниченной ответственностью нординвест",7718228413,1,0
2612804325,1,42,42,0,"общество с ограниченной ответственностью корас",7725793007,1,0
2612804327,1,34,34,0,"общество с ограниченной ответственностью дкстрой",7726715234,1,0
2612804328,1,5,5,0,"общество с ограниченной ответственностью роботкомп корп",5047174964,1,0
2612804329,1,22,22,0,"общество с ограниченной ответственностью парма эко",9723048561,0,0
2612804330,1,8,8,0,"общество с ограниченной ответственностью топстрой",9723031504,1,0
2612804332,1,30,30,0,"общество с ограниченной ответственностью сароссвет м",7721545204,1,0
2612804333,1,37,37,0,"автономная некоммерческая организация дополнительного профессионального образования петербургский международный центр ландшафтного искусства зелная стрела",7841291150,0,0
2612804335,1,39,39,0,"общество с ограниченной ответственностью мегагрупп",9717018311,1,0
2612804337,1,34,34,0,"общество с ограниченной ответственностью агентство конкурентных закупок ценный контракт",7705350254,1,0
2612804338,1,64,61,3,"общество с ограниченной ответственностью видор",7729504721,1,0
2612804339,1,14,14,0,"общество с ограниченной ответственностью альянсавто",5040064546,1,0
2612804341,1,44,44,0,"общество с ограниченной ответственностью мирослав",7017403240,1,0
2612804342,1,65,61,3,"общество с ограниченной ответственностью стройснаб",7722461966,0,0
2612804343,1,11,11,0,"общество с ограниченной ответственностью техноресурс",7743239970,1,0
2612804345,1,10,10,0,"общество с ограниченной ответственностью стройпоставка",5009056896,0,0
2612804346,1,48,48,0,"общество с ограниченной ответственностью каро фильм менеджмент",7702552238,0,0
2612804347,1,20,20,0,"федеральное казенное учреждение исправительная колония № 1 управления федеральной службы исполнения наказаний по ярославской области",7603014052,0,1
2612804349,1,67,64,3,"общество с ограниченной ответственностью промформат",7720706508,1,0
2612804350,1,31,31,0,"общество с ограниченной ответственностью роелди",7723809893,1,0
2612804351,1,19,19,0,"общество с ограниченной ответственностью техагроснаб",6450098082,0,0
2612804352,1,9,9,0,"общество с ограниченной ответственностью медторг",4027125597,1,0
2612804353,1,29,29,0,"общество с ограниченной ответственностью азалия ландшафт",5027268050,1,0
2612804354,1,37,37,0,"общество с ограниченной ответственностью главное управление бти24",7729462694,1,0
2612804355,1,67,64,3,"общество с ограниченной ответственностью союз",7709964495,1,0
2612804356,1,40,40,0,"общество с ограниченной ответственностью супер марин",7724906628,1,0
2612804358,1,11,11,0,"общество с ограниченной ответственностью родной край",5024164110,1,0
2612804360,1,23,23,0,"общество с ограниченной ответственностью рус",7743790506,1,0
2612804362,1,19,19,0,"общество с ограниченной ответственностью ф35",7701390841,0,0
2612804363,1,40,40,0,"общество с ограниченной ответственностью капэкс-сф",5027114861,0,0
2612804364,1,35,35,0,"общество с ограниченной ответственностью формула настроения",7724350404,1,0
2612804365,1,66,63,3,"общество с ограниченной ответственностью экостронг",6949011575,0,0
2612804367,1,21,21,0,"общество с ограниченной ответственностью астек",7727779777,0,0
2612804370,1,25,25,0,"общество с ограниченной ответственностью сити м",7727356860,1,0
2612804371,1,63,60,3,"ооо база",6102027027,1,0
2612804372,1,39,39,0,"жилищностроительный кооператив работников министерства внешней торговли внешторговец№2",7730010188,1,0
2612804373,1,36,36,0,"общество с ограниченной ответственностью инжиниринг групп",7731553525,0,0
2612804374,1,52,52,0,"автономная некоммерческая организация в области социальной сферы новые социальные технологии",7728394402,0,0
2612804375,1,12,12,0,"общество с ограниченной ответственностью энергосервис",7816652109,1,0
2612804378,1,34,34,0,"общество с ограниченной ответственностью ск победа",7728242209,1,0
2612804379,1,8,8,0,"общество с ограниченной ответственностью общество с ограниченной ответственностью ассомедика",7810856498,0,0
2612804380,1,43,43,0,"общество с ограниченной ответственностью капиталстрой",7720791126,0,0
2612804381,1,11,11,0,"общество с ограниченной ответственностью научнопроизводственное объединение зоофонд",5044069866,1,0
2612804383,1,70,67,3,"общество с ограниченной ответственностью фсг стронт",7707725117,1,0
2612804384,1,31,31,0,"общество с ограниченной ответственностью экспопарк выставочные проекты",7736186460,1,0
2612804385,1,2,2,0,"общество с ограниченной ответственностью торговый дом северозападный",7825444144,0,0
2612804386,1,65,61,3,"фонд поддержки семьи и детей хранители детства",7734746677,0,0
2612804389,1,59,56,3,"общество с ограниченной ответственностью рдп",7714854120,1,0
2612804392,1,9,9,0,"общество с ограниченной ответственностью лаварсан",7725768410,1,0
2612804393,1,27,27,0,"общество с ограниченной ответственностью стикл полимер",7735162280,0,0
2612804395,1,27,27,0,"общество с ограниченной ответственностью ам холод",9718080344,0,0
2612804396,1,47,47,0,"общество с ограниченной ответственностью нашаоснастка",9718018787,0,0
2612804397,1,54,54,0,"общество с ограниченной ответственностью искар",7709702972,0,0
2612804398,1,22,22,0,"общество с ограниченной ответственностью пента",7707536462,1,0
2612804399,1,57,57,0,"региональная благотворительная общественная организация поддержки и развития образовательных проектов дважды два",7727499040,0,0
2612804400,1,60,57,3,"общество с ограниченной ответственностью московская медицина",7725374630,1,0
2612804406,1,14,14,0,"акционерное общество современные наукоемкие технологии",7707627769,1,0
2612804412,1,7,7,0,"общество с ограниченной ответственностью эверест консалтинг",7707738620,1,0
2612804413,1,45,45,0,"общество с ограниченной ответственностью тск градострой холдинг",7725737443,1,0
2612804415,1,15,15,0,"общество с ограниченной ответственностью тк магнум ойл",7705526892,0,0
2612804417,1,39,39,0,"общества с ограниченной ответственностью профдверь",5020080780,0,0
2612804418,1,67,64,3,"общество с ограниченной ответственностью стройтрест",7719798222,1,0
2612804421,1,65,61,3,"общества с ограниченной ответственностью бриз",7604278650,1,0
2612804423,1,23,23,0,"некоммерческая организация московская областная коллегия адвокатов",7719115300,0,0
2612804424,1,25,25,0,"общество с ограниченной ответственностью рубежи",7734628401,0,0
2612804426,1,58,55,3,"общество с ограниченной ответственностью стк амстрой",7721794120,1,0
2612804427,1,68,65,3,"ооо тд природный дар",7722385218,1,0
2612804428,1,10,10,0,"общество с ограниченной ответственностью торговопромышленная компания манометр",7017397759,1,0
2612804429,1,12,12,0,"закрытое акционерное общество союзлес",7711012133,1,0
2612804430,1,56,56,0,"общество с ограниченной ответственностью поставщик 77",7734412473,0,0
2612804431,1,58,55,3,"общество с ограниченной ответственностью мистер пиксель",7724394553,1,0
2612804432,1,25,25,0,"общество с ограниченной ответственностью сигнал-безопасность+",7728522527,1,0
2612804433,1,66,63,3,"общество с ограниченной ответственностью фирма русстроймонтаж",5020076254,1,0
2612804435,1,23,23,0,"общество с ограниченной ответственностью криал",7702377410,1,0
2612804436,1,61,58,3,"ооо леон групп",2315134925,1,0
2612804439,1,38,38,0,"общество с ограниченной ответственностью частное охранное предприятие шерифвип",7703334190,1,0
2612804440,1,28,28,0,"общество с ограниченной ответственностью центр внедрения документооборота",7728668413,1,0
2612804441,1,58,55,3,"общество с ограниченной ответственностью шортфилм",7723920940,1,0
2612804442,1,47,47,0,"общество с ограниченной ответственностью мпсоюз",9701120849,0,0
2612804444,1,2,2,0,"общество с ограниченной ответственностью ситибизнесстрой",7715642312,0,0
2612804445,1,27,27,0,"закрытое акционерное общество процессинговый центр картстандарт",5407192601,0,0
2612804447,1,10,10,0,"общество с ограниченной ответственностью тмгснабжение",7706793668,0,0
2612804451,1,65,61,3,"общество с ограниченной ответственностью экспресстрой",7721455110,1,0
2612804453,1,34,34,0,"общество с ограниченной ответственностью частное охранное предприятие ритм",7716528193,0,0
2612804454,1,62,59,3,"общество с ограниченной ответственностью свм групп",5018190560,1,0
2612804455,1,17,17,0,"общество с ограниченной ответственностью нордриал",7801632445,0,0
2612804459,1,36,36,0,"общество с ограниченной ответственностью импульс знак",5032280695,1,0
2612804461,1,29,29,0,"автономная некоммерческая организация центр спорта, творчества, интеллектуального развития и социальной поддержки малообеспеченных категорий граждан атмосфера",7729491656,0,0
2612804464,1,2,2,0,"общество с ограниченной ответственностью медипол",7725849563,0,0
2612804466,1,23,23,0,"общество с ограниченной ответственностью цэско",7701745156,1,0
2612804467,1,68,65,3,"общество с ограниченной ответственностью тектон",7714881558,1,0
2612804468,1,33,33,0,"общество с ограниченной ответственностью вертро",7728692222,1,0
2612804469,1,45,45,0,"общество с ограниченной ответственностью славеника",6234077850,1,0
2612804470,1,31,31,0,"общество с ограниченной ответственностью альянс",7723758913,1,0
2612804471,1,20,20,0,"общество с ограниченной ответственностью опта",7708768402,1,0
2612804474,1,10,10,0,"общество с ограниченной ответственностью парапетто",7734406896,1,0
2612804475,1,53,53,0,"общество с ограниченной ответственностью альянс строителей",3662249958,1,0
2612804478,1,13,13,0,"общество с ограниченной ответственностью рвд системс",7726424845,1,0
2612804480,1,56,56,0,"ао скай капитал",7704451605,0,0
2612804481,1,62,59,3,"общество с ограниченной ответственностью юридическое бюро формула права",7728349777,1,0
2612804482,1,13,13,0,"общество с ограниченной ответственностью клинмастер",7729487730,1,0
2612804483,1,29,29,0,"общество с ограниченной ответственностью торговый дом локустцентр",9715289549,1,0
2612804485,1,26,26,0,"оганесов сергей адольфович",7729487730,0,0
2612804487,1,22,22,0,"общество с ограниченной ответственностью декос",5048048987,0,0
2612804488,1,10,10,0,"общество с ограниченной ответственностью гикксогрупп",7751146856,0,0
2612804491,1,34,34,0,"общество с ограниченной ответственностью арена",5047105449,0,0
2612804496,1,57,57,0,"общество с ограниченной ответственностью стартком",5047034325,1,0
2612804499,1,6,6,0,"общества с ограниченной ответственностью торговый дом шатер",7713177405,1,0
2612804502,1,61,58,3,"общество с ограниченной ответственностью тд офико",7816256546,0,0
2612804505,1,6,6,0,"общества с ограниченной ответственностью стар медиа дистрибьюшн",7723633907,0,0
2612804510,1,38,38,0,"общество с ограниченной ответственностью авета",3123184434,0,0
2612804516,1,13,13,0,"общество с ограниченной ответственностью мпс",5032253116,1,0
2612804517,1,30,30,0,"общество с ограниченной ответственностью энерготехмонтаж 2000",7710328504,1,0
2612804519,1,44,44,0,"общество с ограниченной ответственностью частная пожарная охрана",7723406630,1,0
2612804523,1,1,1,0,"благотворительный фонд содействия развитию музыкальной культуры бельканто",7703578750,0,0
2612804524,1,2,2,0,"общество с ограниченной ответственностью дид строй парк",7751512862,1,0
2612804526,1,28,28,0,"общество с ограниченной ответственностью спектрагро",2310187200,1,0
2612804528,1,13,13,0,"закрытое акционерное общество уральский завод эластомерных уплотнений",6670078772,1,0
